codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
901744,CERN,CERAN - COMPANHIA ENERGETICA RIO DAS  ANTAS,CERAN,4237975000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908848,UCAA,CERRADINHO ACUCAR ETANOL E ENERGIA S.A.,CERRADINHOEN,47062997000178,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26522,CERR,CERRADINHO BIOENERGIA S.A.,CERRADINHO,8322396000103,8,,17/03/2023,A,Não Classificados,Not Classified,1,
2577,CESP,CESP - CIA ENERGETICA DE SAO PAULO,CESP,60933603000178,8,,01/03/2023,A,Não Classificados,Not Classified,1,
902452,CTRL,CETREL S/A,CETREL,14414973000181,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911495,CGDE,CGD EMPREENDIMENTOS S.A.,CGD EMPREEND,5368250000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901835,CHPA,CHAPADA DO PIAUI  I  HOLDING S.A.,CHAPADAI,20512213000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901827,CHBR,CHB-COMPANHIA HIPOTECARIA BRASILEIRA,CHBCH,10694628000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917675,CHMB,CHEMBRO QUIMICA S/A,CHEMBRO QUIM,3264294000157,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911362,CHTE,CHIMARRÃO TRANSMISSORA DE ENERGIA S.A.,CHIMARRAOENE,32398119000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
909788,BICB,CHINA CONSTRUCTION BANK (BRASIL) BCO MULTIPLO S.A.,CCBBM,7450604000189,1,,31/12/9999,A,Bancos,Banks,7,
27103,CHTH,CHINA THREE GORGES BRASIL ENERGIA S.A.,CHINA THREE,19014221000147,8,,17/12/2024,A,Não Classificado,E,1,
900469,CBRH,CHLORUM BRASIL HOLDING LTDA,CHLORUMBR,20034081000158,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912543,CIEI,CI 004 EMPREENDIMENTOS IMOBILIARIOS LTDA,CI 004 EMPR,33951663000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
502480,ARAM,CIA AGROPECUARIA DO ARAME,AGROP ARAME,8982878000181,7,,31/12/2009,A,Carga Inicial,Carga inicial,6,MB
14826,PCAR,CIA BRASILEIRA DE DISTRIBUICAO,P.ACUCAR-CBD,47508411000156,18,,04/04/1995,A,Alimentos,Food Retailers,1,NM
16861,CASN,CIA CATARINENSE DE AGUAS E SANEAM.-CASAN,CASAN,82508433000117,1,,04/05/1998,A,Água e Saneamento,Water Utilities,1,
21393,GPAR,CIA CELG DE PARTICIPACOES - CELGPAR,CELGPAR,8560444000193,1,,14/03/2008,A,Energia Elétrica,Electric Utilities,1,
514217,FTSA,CIA DE FIACAO E TECIDOS SANTO ANTONIO,FIAC S ANTON,25582727000155,7,,06/08/2010,A,Não Classificados,Not Classified,6,MB
16616,CEGR,CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG,CEG,33938119000169,1,,17/11/1997,A,Gás,Gas Utilities,1,
14524,CEEB,CIA ELETRICIDADE EST. DA BAHIA - COELBA,COELBA,15139629000194,1,,28/07/1994,A,Energia Elétrica,Electric Utilities,1,
14451,CEBR,CIA ENERGETICA DE BRASILIA,CEB,70698000111,1,,04/07/1994,A,Energia Elétrica,Electric Utilities,1,
2453,CMIG,CIA ENERGETICA DE MINAS GERAIS - CEMIG,CEMIG,17155730000164,16,,14/01/1972,A,Energia Elétrica,Electric Utilities,1,N1
14362,CEPE,CIA ENERGETICA DE PERNAMBUCO - CELPE,CELPE,10835932000108,8,,05/05/1998,A,Energia Elétrica,Electric Utilities,1,
14869,COCE,CIA ENERGETICA DO CEARA - COELCE,COELCE,7047251000170,1,,18/07/1995,A,Energia Elétrica,Electric Utilities,1,
18139,CSRN,CIA ENERGETICA DO RIO GDE NORTE - COSERN,COSERN,8324196000181,8,,04/01/1999,A,Energia Elétrica,Electric Utilities,1,
20648,CEED,CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D,CEEE-D,8467115000100,1,,06/09/2010,A,Energia Elétrica,Electric Utilities,1,
27154,CGEE,CIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA-CEEE-G,CEEE-G,39881421000104,8,,30/03/2023,A,Energia Elétrica,Electric Utilities,1,
3069,FESA,CIA FERRO LIGAS DA BAHIA - FERBASA,FERBASA,15141799000103,16,,15/10/1970,A,Siderurgia,Steel,1,N1
3077,CEDO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO,17245234000100,16,,14/05/1981,A,Fios e Tecidos,Fabric. Thread and Fibers,1,N1
15636,CGAS,CIA GAS DE SAO PAULO - COMGAS,COMGAS,61856571000117,1,,27/08/1997,A,Gás,Gas Utilities,1,
913590,CTGE,CIA GERAÇÃO E TRANSMISSÃO DE ENERG ELETR SUL DO BR,CGTELETROSUL,2016507000169,99,,31/12/9999,A,Não Classificados,Not Classified,7,
3298,HBTS,CIA HABITASUL DE PARTICIPACOES,HABITASUL,87762563000103,1,,03/09/1984,A,Exploração de Imóveis,Real Estate,1,
3328,CHSF,CIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF,CHESF,33541368000116,8,,01/03/2023,A,Não Classificados,Not Classified,1,
3395,CATA,CIA INDUSTRIAL CATAGUASES,IND CATAGUAS,19526748000150,1,,14/02/1974,A,Fios e Tecidos,Fabric. Thread and Fibers,1,
22691,LCAM,CIA LOCAÇÃO DAS AMÉRICAS,LOCAMERICA,10215988000160,8,,01/03/2023,A,Aluguel de carros,Car rental,1,
3654,MSPA,CIA MELHORAMENTOS DE SAO PAULO,MELHOR SP,60730348000166,1,,08/08/1910,A,Papel e Celulose,Pulp and Paper,1,
14311,CPLE,CIA PARANAENSE DE ENERGIA - COPEL,COPEL,76483817000120,17,,04/04/1994,A,Energia Elétrica,Electric Utilities,1,N2
18708,PEAB,CIA PARTICIPACOES ALIANCA DA BAHIA,PAR AL BAHIA,1938783000111,1,,27/07/2000,A,Exploração de Imóveis,Real Estate,1,
3824,PALF,CIA PAULISTA DE FORCA E LUZ,PAUL F LUZ,33050196000188,8,,10/01/1913,A,Energia Elétrica,Electric Utilities,1,
19275,CPFP,CIA PIRATININGA DE FORCA E LUZ,CPFL PIRATIN,4172213000151,8,,18/04/2002,A,Energia Elétrica,Electric Utilities,1,
16748,RSAN,CIA RIOGRANDENSE DE SANEAMENTO,CORSAN,92802784000190,8,,01/03/2023,A,Não Classificados,Not Classified,1,
14443,SBSP,CIA SANEAMENTO BASICO EST SAO PAULO,SABESP,43776517000180,18,,21/05/1997,A,Água e Saneamento,Water Utilities,1,NM
19445,CSMG,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,COPASA,17281106000103,18,,06/02/2006,A,Água e Saneamento,Water Utilities,1,NM
18627,SAPR,CIA SANEAMENTO DO PARANA - SANEPAR,SANEPAR,76484013000145,17,,02/05/2002,A,Água e Saneamento,Water Utilities,1,N2
913632,VERL,CIA SEC DE CRÉDITOS FINANCEIROS VERT-LEVE CAPITAL,VERT-LEVECAP,36699688000197,99,,02/02/2022,A,Não Classificados,Not Classified,7,
916569,CSVO,CIA SEC DE CRÉDITOS FINANCEIROS VOLCANO II,VOLCANO II,39615622000160,99,,06/01/2022,A,Não Classificados,Not Classified,7,
26107,CRCG,CIA SECURIT. DE CRÉDITOS FINA. CARTOES CONSIG. II,CIASECURIT,35522178000187,8,,17/12/2020,A,Securitizadoras de Recebíveis,Asset-backed Securitization,1,
913442,CRFN,CIA SECURITIZ. DE CRÉDITOS FINANCEIROS VERT PROVI,VERT PROVI,34469625000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24147,SCCC,CIA SECURITIZADORA CRÉD. FINANC. CONSIGNADOS BMG,CIA SEC BMG,27137879000174,8,,01/03/2023,A,Não Classificados,Not Classified,1,
912485,SCVR,CIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT 2,CIASECVERT 2,34354458000160,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917625,5VRT,CIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT 5,CIA VERT5,37368315000104,99,,31/12/9999,A,Não Classificados,Not Classified,7,
4030,CSNA,CIA SIDERURGICA NACIONAL,SID NACIONAL,33042730000104,1,,22/07/1993,A,Siderurgia,Steel,1,
3158,CTNM,CIA TECIDOS NORTE DE MINAS COTEMINAS,COTEMINAS,22677520000176,1,,14/02/1992,A,Fios e Tecidos,Fabric. Thread and Fibers,1,
4081,CTSA,CIA TECIDOS SANTANENSE,SANTANENSE,21255567000189,1,,01/08/1980,A,Fios e Tecidos,Fabric. Thread and Fibers,1,
900388,CMLA,CIARAMA MÁQUINAS LTDA,CIARAMA,4410878000156,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901843,CIBP,CIBE ENERGIA E PARTICIPACOES S. A.,CIBE,9376471000173,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917453,CFRT,CIBRAFERTIL CIA BRASILEIRA DE FERTILIZANTES,CIBRAFERTILI,117842000128,99,,31/12/9999,A,Não Classificados,Not Classified,7,
26921,CCLS,CICLUS AMBIENTAL RIO S.A.,CICLUS AMBIE,10319900000150,8,,01/03/2023,A,Água e Saneamento,Water Utilities,1,
900186,CIMO,CID MOTA I ENERGIA RENOVÁVEL S.A,CID MOTA,46059743000138,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901611,CDDN,CIDADANIA PARTICIPACOES S.A.,CIDADANIA,23643683000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915579,CMRV,CIDADE MARAVILHOSA IND. E COM. DE ROUPAS S.A.,CIDADE MARAV,9611669000194,1,,31/12/9999,A,Não Classificados,Not Classified,7,
21733,CIEL,CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO,CIELO,1027058000191,8,,25/06/2009,A,Serviços Financeiros Diversos,Diversified Financial Services,1,
902353,CSCS,CIFRA S/A CREDITO FINANCIAMENTO E INVESTIMENTO,CIFRACFI,8030215000167,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901850,CIMA,CIMAR - CIMENTOS DO MARANHAO S.A.,CIMAR,15129010000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900121,CMED,CIMED & CO. S.A,CIMED,16619378000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912345,CIME,CIMED INDUSTRIA S.A.,CIMED INDUST,2814497000107,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901868,CINL,CINEL ALIMENTOS COM IMP EXP SA,CINEL,12105844000186,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900566,CICL,CIPALAM INDÚSTRIA E COMÉRCIO DE LAMINADOS LTDA,CIPALAM,6943259000152,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901876,CIPS,CIPASA DESENVOLVIMENTO URBANO S/A,CIPASA,5262743000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917495,CIH2,CIRANDA I HOLDING 2 S.A.,CIRANDA I HO,41862766000162,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917525,CIHI,CIRANDA I HOLDING S.A.,CIRANDAIHO,40689707000171,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916957,CHDD,CIRANDA II HOLDING 2 S.A.,CIRANDA II,41643306000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
915462,CIIH,CIRANDA II HOLDING S.A.,CIRANDAIIHOL,40689824000135,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916791,CLRJ,CL RJ 012 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,CLRJ012 EMPR,43978542000146,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917477,CLCA,CL&AM CAPITAL FOR TECHNOLOGY AND IOT DO BRASIL S.A,CLAM CAPITAL,40146898000125,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900562,CLAE,CLARIENS EDUCAÇÃO S.A.,CLARIENS,48199560000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901942,CLRN,CLARINDO PARTICIPACOES E INVESTIMENTOS S/A,CLARINDOPART,27411676000124,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909754,BCPS,CLARO S.A.,CLAROSA,40432544000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26093,CLSA,CLEAR SALE S.A.,CLEARSALE,3802115000198,18,,28/07/2021,A,Serviços Financeiros Diversos,Diversified Financial Services,1,NM
27243,CLIS,CLI SUL S.A.,CLI SUL S.A.,43514079000181,8,,07/02/2025,A,Transporte Hidroviário,Marine and Water Transport,1,
902593,DFNG,CLINICA DELFIN GONZALEZ MIRANDA S.A.,CLINICADELFI,16047490000111,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917631,CLBH,CLINICAS BRASIL HOLDING SA,CLINICAS BRA,23670693000125,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917195,CLRE,CLIQUE RETIRE TECNOLOGIA E LOGISTICA S.A.,CLIQUERETIRE,27609855000170,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25682,VVEO,CM HOSPITALAR S.A.,VIVEO,12420164000157,18,,05/08/2021,A,Medicamentos e Outros Produtos,Pharmaceutical and Others Products,1,NM
900315,COAS,COASUL COOPERATIVA AGROINDUSTRIAL,COASUL COOP,79863569000130,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900337,COAP,COBAP COMERCIO E B DE A DE PAPEL S/A,COBAP,7329386000129,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900088,CCIA,COCAL COMERCIO INDUSTRIA CANAA ACUCAR E ALCOOL S.A,COCAL,44373108000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900380,CCOA,COCAL PARTICIPACOES S.A.,COCAL PARTIC,50527638000153,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900377,CCAI,COCARI - COOPERATIVA AGROPECUARIA E INDUSTRIAL.,COCARI,78956968000183,99,,31/12/9999,A,Não Classificados,Not Classified,7,
902106,CODE,CODEME  ENGENHARIA S/A,CODEME,16521601000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
17973,COGN,COGNA EDUCAÇÃO S.A.,COGNA ON,2800026000140,18,,19/07/2007,A,Serviços Educacionais,Education Services,1,NM
909150,VMSA,COLEGIO VIMASA S.A,VIMASA,19213316000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
913210,CLNS,COLINAS TRANSMISSORA DE ENERGIA ELÉTRICA S/A,COLINAS ENER,31326856000185,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915223,CLAG,COLOMBO AGROINDÚSTRIA S/A,COLOMBO AGRO,44330975000153,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900185,COER,COLORADO ENERGIA RENOVÁVEL S.A.,COLORADO S.A,46633720000195,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901926,CLND,COLUMBIA DO NORDESTE S/A,COLUMBIA,13332013000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26280,COMR,COMERC ENERGIA S.A.,COMERC PAR,25369840000157,1,,09/11/2021,A,Energia Elétrica,Electric Utilities,1,
902668,DPAS,COMERCIAL AUTOMOTIVA S/A,COMERCIALSA,45987005000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900086,BRAR,COMERCIO DE MEDICAMENTOS BRAIR LTDA ,BRAIR,88212113000100,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901793,CFRI,COMFRIO SOLUCOES LOGISTICAS S.  A.,COMFRIO,1413969000157,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901462,CAES,COMPANHIA ADMINISTRADORA DE EMPREENDIMENTOS E SERV,CIASERVICOS,7878951000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904581,JCRZ,COMPANHIA AGRICOLA USINA JACAREZINHO,CIAJACAREZIN,61231478000117,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915876,ITPE,COMPANHIA AGUAS DE ITAPEMA,AGUASDEITAPE,6220197000150,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900135,CARC,COMPANHIA ASA RENT A CAR LOCAÇÃO DE VEÍCULOS S.A.,ASA RENTCAR,7005206000153,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900522,BAUE,COMPANHIA BAUER RJ -  ATIVIDADES AGROPECUARIAS E P,BAUERRJ,8183208000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
25984,CBAV,COMPANHIA BRASILEIRA DE ALUMÍNIO,CBA,61409892000173,18,,13/07/2021,A,Minerais Metálicos,Metalic Minerals,1,NM
901538,CBBP,COMPANHIA BRASILEIRA DE BEBIDAS PREMIUM,PREMIUM,9325874000193,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915439,EDSE,COMPANHIA BRASILEIRA DE EDUCAÇÃO E SISTEMAS DE ENS,COMPANHIA BR,6267630000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916387,CBPF,COMPANHIA BRASILEIRA DE PLANOS FUNERARIOS S.A.,P FUNERARIOS,26366052000170,99,,05/01/2022,A,Não Classificados,Not Classified,7,
901553,CBVP,COMPANHIA BRASILEIRA DE VIDROS PLANOS - CBVP,CIABRAVIDROS,10858291000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916889,CPDA,COMPANHIA CAMINHO AÉREO PÃO DE AÇÚCAR,CAMINHOAEREO,33229410000168,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917644,AERN,COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORT,CAERN,8334385000135,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901637,CDMG,COMPANHIA DE DESENVOLVIMENTO  ECONOMICO DE MINAS G,CODEMIG,19791581000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916502,CEAP,COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA,CEA AMAPA,5965546000109,99,,06/01/2022,A,Não Classificados,Not Classified,7,
900424,CBHI,COMPANHIA DE GAS DA BAHIA BAHIAGAS,BAHIAGAS,34432153000120,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25178,GASM,COMPANHIA DE GAS DE MINAS GERAIS GASMIG,GASMIG,22261473000185,8,,01/03/2023,A,Não Classificados,Not Classified,1,
912394,CPCC,COMPANHIA DE PARTICIPACOES EM CONCESSOES,CIA PART CON,9367702000182,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905539,MTBA,COMPANHIA DO METRO DA BAHIA,METRODABAHIA,18891185000137,1,,31/12/9999,A,Não Classificados,Not Classified,7,
27065,MTRO,COMPANHIA DO METROPOLITANO DE SAO PAULO - METRO,METRO-SP,62070362000106,8,,01/03/2023,A,Material de Transporte,Transportation Material,1,
902023,CNDS,COMPANHIA ENERGETICA CANDEIAS,ENERGCANDEIA,10508162000199,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911297,KNOA,COMPANHIA ENERGÉTICA CANOAS,ENERG CANOAS,10618009000114,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901702,CEJA,COMPANHIA ENERGETICA DO JARI - CEJA,CEJA,3581989000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24442,ENJG,COMPANHIA ENERGETICA JAGUARA,JAGUARA,28925264000175,8,,01/03/2023,A,Não Classificado,E,1,
24430,ENMI,COMPANHIA ENERGETICA MIRANDA,MIRANDA,28942127000149,8,,01/03/2023,A,Não Classificado,E,1,
906834,PTGR,COMPANHIA ENERGETICA POTIGUAR,POTIGUAR,9439128000120,1,,31/12/9999,A,Não Classificados,Not Classified,7,
2415,CSNP,COMPANHIA ENERGETICA SINOP S.A.,SINOPENERG,19527586000175,8,,01/03/2023,A,Não Classificado,E,1,
901777,CFLO,COMPANHIA FORCA E LUZ DO OESTE,LUZDOOESTE,77882504000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902163,CPJG,COMPANHIA JAGUARI DE ENERGIA,CIAJAGUARI,53859112000169,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904862,LIGN,COMPANHIA LIGNA DE INVESTIMENTOS,CIALIGNA,52947108000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
901991,CMNP,COMPANHIA MELHORAMENTOS  NORTE DO PARANA,CIAPARANA,61082962000121,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917617,CMPD,COMPANHIA METALURGICA PRADA,METAL PRADA,56993900000131,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905562,MTRN,COMPANHIA METRO NORTE,METRONORTE,7486185000135,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902189,CPNA,COMPANHIA NACIONAL DE ALCOOL,CIAALCOOL,60881299000162,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912162,CNCC,COMPANHIA NACIONAL DE CIMENTO -  CNC,CIMENTO NAC,7957149000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905703,NEEC,COMPANHIA NACIONAL DE ENERGIA ELETRICA,COMPNACIONAL,61416244000144,1,,31/12/9999,A,Não Classificados,Not Classified,7,
917588,CNQB,COMPANHIA NITRO QUÍMICA BRASILEIRA,CIANITROQUIM,61150348000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912519,CPGS,COMPANHIA PARANAENSE DE GAS COMPAGAS,COMPAGAS,535681000192,99,,31/12/9999,A,Não Classificados,Not Classified,7,
915686,RPAY,Companhia Sec. de Cred. Fin. VERT-Recargapay,RECARGAPAYVE,30545324000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
913913,VCP7,COMPANHIA SEC. DE CRED. IMOB. VERT-7,VERT-7,37368241000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
910976,GYRA,COMPANHIA SEC. DE CREDITOS FINANCEIROS VERT-GYRA,VERTGYRA,32770457000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911388,CVRT,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERT FINTECH,30219233000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911560,NEXO,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERT-NEXOOS,30418658000189,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914648,VOLC,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMSECREDFIN,39332327000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
914713,CFVT,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMPANHIASEC,40173398000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
914861,VUME,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,COMPSECURIT,40885785000141,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916390,VEEX,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS V,VERTPARCELEX,35522391000199,99,,04/01/2022,A,Não Classificados,Not Classified,7,
914457,IOUU,COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS V,COMPANHIA SE,40020431000134,1,,31/12/9999,A,Não Classificados,Not Classified,7,
910364,SULD,COMPANHIA SULAMERICANA DE DISTRIBUIÇÃO,SULAMERICANA,11517841000197,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908715,TRSR,COMPANHIA TRANSIRAPE DE TRANSMISSAO,TRANSIRAPE,7153003000104,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908699,TRLT,COMPANHIA TRANSLESTE DE TRANSMISSAO,TRANSLESTE,5974828000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908723,TRSU,COMPANHIA TRANSUDESTE DE TRANSMISSAO,TRANSUDESTE,7085630000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900361,UTRG,COMPANHIA ULTRAGAZ S A,ULTRAGAZ,61602199000112,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25127,PASS,COMPASS GAS E ENERGIA S.A.,COMPASS,21389501000181,1,,04/08/2021,A,Gás,Gas Utilities,1,
905109,MACN,COMPLEXO MARACANA ENTRETENIMENTO S.A.,MARACANA,17831131000113,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902494,CXER,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,MORRINHOSENE,20829557000147,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902197,CPOR,COMPORTE PARTICIPACOES S.A.,COMPORTEPART,5169726000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915082,CCNS,CONASA COMPANHIA NACIONAL SANEAMENTO,CONASA COMPA,8837556000149,1,,31/12/9999,A,Não Classificados,Not Classified,7,
902072,CNSA,CONASA SPE S.A.,CONASA,20220446000139,1,,31/12/9999,A,Não Classificados,Not Classified,7,
22268,RPTA,CONC AUTO RAPOSO TAVARES S.A.,CONC RAPOSO,10531501000158,8,,10/12/2012,A,Exploração de Rodovias,Toll Roads and Highways,1,
23515,AGRU,CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A,GRUAIRPORT,15578569000106,1,,24/10/2014,A,Serviços de Apoio e Armazenagem,Warehousing and Storage,1,
20397,ECOV,CONC ECOVIAS IMIGRANTES S.A.,ECOVIAS,2509491000126,8,,18/12/2006,A,Exploração de Rodovias,Toll Roads and Highways,1,
19208,CRTE,CONC RIO-TERESOPOLIS S.A.,CONC RIO TER,938574000105,1,,26/12/2001,A,Exploração de Rodovias,Toll Roads and Highways,1,
22411,ASCP,CONC ROD AYRTON SENNA E CARV PINTO S.A.-ECOPISTAS,ECOPISTAS,10841050000155,8,,22/02/2011,A,Exploração de Rodovias,Toll Roads and Highways,1,
22721,RDVT,CONC RODOVIAS DO TIETÊ S.A.,ROD TIETE,10678505000163,1,,16/05/2013,A,Exploração de Rodovias,Toll Roads and Highways,1,
22071,CRBD,CONC ROTA DAS BANDEIRAS S.A.,RT BANDEIRAS,10647979000148,8,,12/07/2010,A,Exploração de Rodovias,Toll Roads and Highways,1,
20192,ANHB,CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN,AUTOBAN,2451848000162,8,,19/07/2006,A,Exploração de Rodovias,Toll Roads and Highways,1,
917590,FUNE,CONC. DE CEMITERIOS E SERV. FUNERARIOS SPE SA,FUNERARIASPE,44615216000137,99,,31/12/9999,A,Não Classificados,Not Classified,7,
22144,MTRJ,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,CMTRJ,10324624000118,8,,01/03/2023,A,Não Classificado,E,1,
913517,CAJS,CONCESSIONÁRIA ÁGUAS DE JUTURNAÍBA S.A.,JUTURNAÍBASA,2013199000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900107,ALLA,CONCESSIONARIA ALLEGRA PACAEMBU SPE S/A,ALLEGRA PACA,30262440000188,99,,31/12/9999,A,Não Classificados,Not Classified,7,
901546,CBHN,CONCESSIONARIA BAHIA NORTE S/A,BAHIANORTE,12160715000190,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915553,CBCS,CONCESSIONÁRIA BLOCO CENTRAL S.A.,CONCESSBCENT,42206269000179,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915546,CBSS,CONCESSIONÁRIA BLOCO SUL S.A.,CONCESSBLOCO,42130537000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
26859,VIAC,CONCESSIONÁRIA CATARINENSE DE RODOVIAS S.A.,VIA COSTEIRA,36763716000198,8,,26/09/2024,A,Não Classificado,E,1,
911586,CLMS,CONCESSIONARIA DA LINHA 15 DO METRO DE SAO PAULO S,LINHA15METRO,33458409000105,99,,31/12/9999,A,Não Classificados,Not Classified,7,
902056,CNLM,CONCESSIONARIA DA LINHA 4 DO METRO DE SAO PAULO SA,LINHA4,7682638000107,99,,31/12/9999,A,Não Classificados,Not Classified,7,
